,ident,aircrafttype,filed_ete,filed_time,filed_departuretime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,route,actualdeparturetime,estimatedarrivaltime,actualarrivaltime,diverted,origin,destination,originName,originCity,destinationName,destinationCity
AAL1766,AAL1766,A321,05:06:00,1538544379,1538744280,451,,330,NIITE3 MOGEE Q122 ONL Q122 FOD KG75K KG75M PMM DJB EWC JST BOJID2,1538745120,1538762220,1538762220,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:45:00,1538659345,1538657880,450,,350,OAK354019 LCU KU72O KU75S KD78W KP81A KP81C KP81E KP81G KG78K PMM DJB EWC JST BOJID2,1538657951,1538674739,1538674739,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:41:00,1538572445,1538571300,450,,350,NIITE3 TIPRE Q126 GAROT KU63Q KD66S OPPEE KD69U KD72Y KD72A KP72C KP72E KP72G KG72I KG72K GSH J60 DJB EWC JST BOJID2,1538571392,1538588100,1538588100,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:36:00,1538485953,1538484900,452,,370,OAK006023 LCU KU72O KU78S KD81W KD81Y KP81A KP81C KP81E KP81G KG78K PMM DJB EWC JST BOJID2,1538484788,1538501220,1538501220,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:39:00,1538399712,1538398500,458,,310,NIITE3 SYRAH Q128 JSICA MLF J28 PUB LAA J102 SLN J24 MCI J80 VHP ROD J152 JST BOJID2,1538398346,1538415420,1538415420,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:31:00,1538313755,1538312100,448,,330,NIITE3 MOGEE Q122 LCU KU75Q KD78U KD81Y KP81A KP81C KP81E KP81G ZZIPR KG78K PMM DJB EWC JST BOJID2,1538312237,1538328600,1538328600,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:42:00,1538227532,1538225700,438,,255,SAC053037 LCU KU72O KU78S KD81W KD81Y KP81A KP81C KP81E KP81G ZZIPR KG78K PMM DJB EWC JST BOJID2,1538226198,1538243100,1538243100,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:58:00,1537939555,1538139300,452,,330,NIITE3 MOGEE Q122 MACUS TCH LNK KP66G BDF FWA J64 EWC JST BOJID2,1538139442,1538155800,1538155800,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:55:00,1537853144,1538052900,455,,350,NIITE3 TIPRE Q126 EKR OBH J10 IOW J146 JOT J146 WOOST J34 DJB EWC JST BOJID2,1538052800,1538069594,1538069594,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:46:00,1537766744,1537966500,450,,350,NIITE3 TIPRE Q126 GAROT KU54Q KD54U KD54Y KK57C KK60G IRK Q42 DNV TORIO MIE ROD J152 JST BOJID2,1537966532,1537983645,1537983645,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:47:00,1537880764,1537880100,448,,330,NIITE3 TIPRE Q126 EKR KD63U KD66Y KP69C KP69E KP69G KG69K KG69M GSH J60 DJB EWC JST BOJID2,1537879780,1537897035,1537897035,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:40:00,1537796360,1537793700,454,,330,NIITE3 SYRAH Q128 JSICA KU57O EKR KD63U LBF OVR MZV FWA J64 EWC JST BOJID2,1537793533,1537810973,1537810973,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:49:00,1537709749,1537707300,455,,330,NIITE3 MOGEE Q122 FOD KG75I GIJ DJB J60 CANCR EWC JST BOJID2,1537707321,1537724266,1537724266,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
AAL1766,AAL1766,A321,04:43:00,1537623763,1537620900,453,,350,NIITE3 MOGEE Q122 LCU KU72O KU75Q KD78U KD81Y KP81A KP81C KP81E KP81G ZZIPR KG78K PMM DJB EWC JST BOJID2,1537621017,1537638245,1537638245,,KSFO,KPHL,San Francisco Intl,"San Francisco, CA",Philadelphia Intl,"Philadelphia, PA"
UAL734,UAL734,A320,01:13:00,1538683630,1538939400,295,,0,,0,1538943780,0,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL734,UAL734,B753,03:56:00,1538714727,1538916600,408,,0,,0,1538930760,0,,KSFO,KORD,San Francisco Intl,"San Francisco, CA",Chicago O'Hare Intl,"Chicago, IL"
UAL734,UAL734,A320,01:09:00,1538630107,1538853000,445,,350,MOBLE ADIME OTENS ANEWA LNDOR ACO JESEY3,0,1538857740,0,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL734,UAL734,B738,04:00:00,1538581761,1538829900,441,,310,NIITE3 MOGEE Q122 FOD MYRRS FYTTE4,0,1538844300,0,,KSFO,KORD,San Francisco Intl,"San Francisco, CA",Chicago O'Hare Intl,"Chicago, IL"
UAL734,UAL734,A320,00:59:00,1538543709,1538766600,452,,370,MOBLE ADIME OTENS ANEWA LNDOR ACO JESEY3,1538767920,1538771220,1538771220,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL734,UAL734,B753,03:30:00,1538552029,1538743500,447,,350,NIITE3 TIPRE Q126 INSLO DTA EKR J84 SNY FOD MYRRS FYTTE4,1538744100,1538756640,1538756640,,KSFO,KORD,San Francisco Intl,"San Francisco, CA",Chicago O'Hare Intl,"Chicago, IL"
UAL734,UAL734,A320,01:00:00,1538457305,1538680200,452,,370,MOBLE ADIME OTENS ANEWA LNDOR ACO JESEY3,1538679720,1538683320,1538683320,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL734,UAL734,B753,03:41:00,1538455550,1538657100,447,,330,NIITE3 ORRCA Q120 GALLI PARZZ Q138 UROCO Q138 RICCO RAP J82 FSD ZZIPR FYTTE4,1538657520,1538670321,1538670321,,KSFO,KORD,San Francisco Intl,"San Francisco, CA",Chicago O'Hare Intl,"Chicago, IL"
UAL734,UAL734,A320,00:59:00,1538596240,1538593800,440,,330,ORD098024 OTENS ANEWA LNDOR ACO JESEY3,1538595194,1538598780,1538598827,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL734,UAL734,B753,03:37:00,1538571320,1538570700,444,,350,OAK352022 MLD DDY FSD ZZIPR FYTTE4,1538570400,1538583120,1538583120,,KSFO,KORD,San Francisco Intl,"San Francisco, CA",Chicago O'Hare Intl,"Chicago, IL"
UAL734,UAL734,A320,00:59:00,1538284506,1538507400,432,,330,MOBLE ADIME OTENS ANEWA LNDOR ACO JESEY3,1538508180,1538511660,1538511660,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL734,UAL734,B753,03:34:00,1538285166,1538484300,439,,350,NIITE3 ORRCA Q120 GALLI MLD DDY FSD ZZIPR FYTTE4,1538484060,1538496411,1538496411,,KSFO,KORD,San Francisco Intl,"San Francisco, CA",Chicago O'Hare Intl,"Chicago, IL"
UAL734,UAL734,A320,01:00:00,1538198106,1538421000,444,,350,MOBLE ADIME OTENS ANEWA LNDOR ACO JESEY3,1538420460,1538423820,1538423820,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL734,UAL734,B753,03:32:00,1538168301,1538397900,445,,350,NIITE3 SYRAH JSICA Q130 REANA KU54O RIFMN KD60U SAYGE KD63A KP63C BACNN IRK SHAIN1,1538397840,1538410720,1538397840,,KSFO,KORD,San Francisco Intl,"San Francisco, CA",Chicago O'Hare Intl,"Chicago, IL"
UAL734,UAL734,A320,00:58:00,1538111708,1538334600,436,,330,MOBLE ADIME OTENS ANEWA LNDOR ACO JESEY3,1538334840,1538338958,1538334840,,KORD,KPIT,Chicago O'Hare Intl,"Chicago, IL",Pittsburgh Intl,"Pittsburgh, PA"
UAL756,UAL756,B753,02:10:00,1538757085,1539002400,388,,0,,0,1539010200,0,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,02:10:00,1538717172,1538916000,388,,0,,0,1538923800,0,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,02:10:00,1538614620,1538829600,450,,370,TRUKN2 MOGEE Q124 BVL J154 TCH J56 CHE KAILE2,0,1538837400,0,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,01:59:00,1538743920,1538743200,467,,350,NIITE3 MOGEE Q124 BVL J154 TCH J56 CHE KAILE2,1538743432,1538750340,1538750340,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,02:02:00,1538657872,1538656800,474,,330,NIITE3 MOGEE Q124 BVL J154 TCH J56 CHE FRNCH3,1538656980,1538664240,1538664240,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,01:57:00,1538357249,1538568600,462,,390,NIITE3 MOGEE Q124 BVL J154 TCH J56 CHE KAILE2,1538569020,1538575740,1538575740,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,01:57:00,1538292308,1538482200,449,,370,NIITE3 MOGEE Q124 BVL J154 TCH J56 CHE KAILE2,1538482080,1538488980,1538488980,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,A320,01:00:00,1538285156,1538469900,343,,0,,-1,-1,-1,,LCPH,LGAV,Paphos Int'l,Paphos,"Athens Int'l, Eleftherios Venizelos",Athens
UAL756,UAL756,B753,02:01:00,1538168304,1538395800,473,,330,NIITE3 MOGEE Q124 BVL J154 TCH J56 NLSEN J56 CHE FRNCH3,1538396280,1538403268,1538403268,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,01:58:00,1538112363,1538309400,465,,350,NIITE3 TIPRE Q126 INSLO Q126 EKR FRNCH3,1538309280,1538316079,1538316079,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,02:01:00,1537881397,1538136600,477,,330,NIITE3 SYRAH Q128 JSICA MLF J28 HVE WOLLF TELLR2,1538137980,1538145060,1538145060,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,02:01:00,1537853157,1538050200,479,,330,NIITE3 MOGEE Q124 BVL J154 TCH J56 CHE KAILE2,1538050560,1538057640,1538057640,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,02:06:00,1537964574,1537963800,465,,370,OAK326015 BVL J154 TCH J56 CHE KAILE2,1537963680,1537971180,1537971180,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,B753,02:08:00,1537680375,1537877400,462,,370,NIITE3 MOGEE Q124 BVL J154 TCH J56 CHE FRNCH3,1537877460,1537884660,1537884660,,KSFO,KDEN,San Francisco Intl,"San Francisco, CA",Denver Intl,"Denver, CO"
UAL756,UAL756,A320,01:05:00,1537834146,1537865100,343,,0,,-1,-1,-1,,LCPH,LGAV,Paphos Int'l,Paphos,"Athens Int'l, Eleftherios Venizelos",Athens
AAL383,AAL383,B763,05:13:00,1538717166,1538943000,431,,0,,0,1538961780,0,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:43:00,1538717159,1538916060,393,,0,,0,1538936640,0,,KMIA,KSFO,Miami Intl,"Miami, FL",San Francisco Intl,"San Francisco, CA"
AAL383,AAL383,B763,04:59:00,1538630799,1538856600,464,,330,NIITE3 SYRAH JSICA Q130 ROCCY KD42S KA33Y BYP MCB J50 CEW SZW PLYER JUULI SSCOT5,0,1538875260,0,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:37:00,1538630792,1538829660,454,,360,WINCO2 WINCO J73 LBV SRQ Q100 REDFN Q105 FATSO Q105 HRV LSU CAPTI FUZ TCC KA36U KD42Q BCE ILC TATOO INYOE DYAMD4,0,1538850360,0,,KMIA,KSFO,Miami Intl,"Miami, FL",San Francisco Intl,"San Francisco, CA"
AAL383,AAL383,B763,05:01:00,1538772197,1538770200,472,,350,TRUKN2 SYRAH Q128 JSICA ILC BCE RSK J58 FTI TCC CHMPZ TBEND TBD BLVNS Q102 BAGGS SSCOT5,1538771779,1538789655,1538789655,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:21:00,1538743825,1538743260,451,,380,WINCO2 WINCO J73 LBV SRQ Q100 REDFN Q105 HRV LSU CAPTI FUZ TCC KA36U KD42Q BCE ILC TATOO INYOE DYAMD4,1538743347,1538762460,1538762460,,KMIA,KSFO,Miami Intl,"Miami, FL",San Francisco Intl,"San Francisco, CA"
AAL383,AAL383,B763,05:02:00,1538685477,1538683800,467,,350,TRUKN2 SYRAH Q128 JSICA ILC KU48O DVC KD45W KK42A KK36E LIT IGB MGM SZW PLYER JUULI SSCOT5,1538685045,1538703276,1538703276,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:27:00,1538659735,1538656860,454,,360,WINCO2 WINCO J73 LBV SRQ Q100 REDFN Q105 FATSO Q105 HRV LSU CAPTI FUZ TCC KA36U KD42Q BCE ILC TATOO INYOE DYAMD4,1538658770,1538678040,1538678040,,KMIA,KSFO,Miami Intl,"Miami, FL",San Francisco Intl,"San Francisco, CA"
AAL383,AAL383,B763,05:05:00,1538627636,1538627400,407,,0,,-1,-1,-1,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:04:00,1538657600,1538596800,461,,370,NIITE3 SYRAH Q128 JSICA MLF KU51Q HBU PUB LAA GCK TUL LIT MGM SZW PLYER JUULI SSCOT5,1538656959,1538675028,1538675028,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:24:00,1538571199,1538570460,455,,360,WINCO2 WINCO J73 LBV SRQ Q100 REDFN Q105 HRV LSU CAPTI FUZ TCC KA36U KD42Q BCE ILC TATOO INYOE DYAMD4,1538570487,1538589998,1538589998,,KMIA,KSFO,Miami Intl,"Miami, FL",San Francisco Intl,"San Francisco, CA"
AAL383,AAL383,B763,05:05:00,1538512063,1538510400,451,,370,TRUKN2 SYRAH Q128 JSICA MLF J28 HVE KD48U KK42A KK36E LIT MGM SZW PLYER JUULI SSCOT5,1538510995,1538529000,1538529000,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:27:00,1538486215,1538484060,455,,360,WINCO2 WINCO J73 LBV SRQ Q100 REDFN LSU HERRI MANKI MARPE CRTTR KA33S RENTT FANLO DYSSS BTY J92 OAL INYOE DYAMD4,1538485370,1538504988,1538504988,,KMIA,KSFO,Miami Intl,"Miami, FL",San Francisco Intl,"San Francisco, CA"
AAL383,AAL383,B763,05:05:00,1538425070,1538424000,448,,370,TRUKN2 SYRAH JSICA Q130 ROCCY KD42S KA33Y BYP MCB J50 CEW SZW PLYER JUULI SSCOT5,1538424353,1538441940,1538441940,,KSFO,KMIA,San Francisco Intl,"San Francisco, CA",Miami Intl,"Miami, FL"
AAL383,AAL383,B763,05:37:00,1538398578,1538397660,469,,320,DHP326021 LAL SZW MEI J4 EIC J4 FUZ TXO FTI J58 RSK J58 MLF RUMPS OAL INYOE DYAMD4,1538397709,1538417994,1538417994,,KMIA,KSFO,Miami Intl,"Miami, FL",San Francisco Intl,"San Francisco, CA"
AAL776,AAL776,A321,04:46:00,1538717160,1538914800,419,,0,,0,1538931960,0,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:27:00,1538630793,1538828400,458,,330,NIITE3 SYRAH Q128 JSICA DOTME JNC KK48E BNA TAZZA FILPZ3,0,1538845440,0,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:25:00,1538742475,1538741700,455,,330,NIITE3 SYRAH Q128 EDLES KD51W KK45G BNA TAZZA FILPZ3,1538741843,1538757711,1538757711,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:37:00,1538457936,1538655300,457,,330,NIITE3 SYRAH JSICA Q130 REANA KD48Q KD45S KA39Y KK36A KF30E LIT MEM TAZZA FILPZ3,1538655670,1538672040,1538672040,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:22:00,1538570825,1538569560,455,,350,SAC081057 KU54K GAROT Q126 EKR KD60U KD60Y KK57C KK51G KK48I KK45K BNA TAZZA FILPZ3,1538569604,1538585220,1538585220,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:28:00,1538483984,1538483160,442,,330,SAC058024 SAC046037 EKR KD60W KD60Y KK57C KK51G KK48I KK45K BNA TAZZA FILPZ3,1538482960,1538499399,1538499399,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:23:00,1538397683,1538396760,441,,310,OAK033025 BNA TAZZA FILPZ3,1538396459,1538411501,1538411501,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:24:00,1538311666,1538310360,457,,330,NIITE3 TIPRE Q126 INSLO KU54K GAROT Q126 EKR KD60U KD60Y KK57C KK51G KK48I KK45K BNA TAZZA FILPZ3,1538310283,1538325960,1538325960,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:24:00,1538225894,1538223960,458,,330,NIITE3 SYRAH Q128 JSICA DOTME JNC KK48E BNA TAZZA FILPZ3,1538224615,1538240365,1538240365,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:29:00,1537939555,1538137560,455,,330,NIITE3 TIPRE Q126 INSLO KU54K GAROT Q126 EKR KD60U KD60W KD60Y KK57C KK51G KK45K BNA TAZZA FILPZ3,1538137901,1538153640,1538153640,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:35:00,1537853144,1538051160,471,,310,NIITE3 MOGEE Q124 WAATS KD63U KD63Y KP60C STL IIU SKYWA FILPZ3,1538050986,1538067696,1538067696,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:53:00,1537766745,1537964760,459,,350,NIITE3 SYRAH Q128 FLOOD PUB J28 GCK J110 ELSTO J110 STL J134 FLM TAFTT PARQR3,1537964700,1537980949,1537980949,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:25:00,1537879521,1537878360,451,,370,OAK352016 JSICA Q128 FLOOD PUB J28 ICT ARG TAZZA FILPZ3,1537878428,1537894360,1537894360,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:33:00,1537797416,1537791960,460,,311,RSK284032 ADM SQS J52 ATL BESTT JONZE2,1537792207,1537808466,1537808466,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
AAL776,AAL776,A321,04:19:00,1537709237,1537705560,454,,330,MVA231036 REANA KU51O KU51Q KD51S KD48W KK45A KK42E KK42G KM39K BNA TAZZA FILPZ3,1537705695,1537721140,1537721140,,KSFO,KCLT,San Francisco Intl,"San Francisco, CA",Charlotte/Douglas Intl,"Charlotte, NC"
UAL2405,UAL2405,B738,03:28:00,1538507171,1538742000,451,,350,SSTIK4 LOSHN BOILE Q4 ELP PEQ FUSCO DIESL TTORO3,1538742060,1538754180,1538754180,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:26:00,1538656219,1538655600,449,,370,SJC141009 PEQ FUSCO DIESL MSCOT4,1538655355,1538667180,1538667180,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:26:00,1538569971,1538569200,433,,310,NIITE3 SYRAH JSICA Q130 REANA KU48O KD45Q RGINA J58 FTI GTH MQP GUSHR3,1538569240,1538581620,1538581620,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:23:00,1538483293,1538482800,439,,370,OAK331014 JSICA Q130 REANA KU48O KD45Q KD42S KA39U MIRME Q130 PNH MQP GUSHR3,1538482530,1538494920,1538494920,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:17:00,1538397611,1538396400,446,,350,NIITE3 SYRAH JSICA Q130 REANA KU48O KD45Q RGINA J58 FTI MQP GUSHR3,1538396673,1538408400,1538408400,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:33:00,1537943737,1538137200,447,,350,NIITE3 SYRAH JSICA Q130 HASSL KA36S CNX SJT DIESL TTORO3,1538137187,1538149440,1538149440,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:32:00,1537854942,1538050800,452,,350,NIITE3 SYRAH JSICA Q130 ROCCY KD42Q KA36S MIERA KA24W BGS DIESL MSCOT4,1538050720,1538063400,1538063400,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:14:00,1537965038,1537964400,442,,390,OAK175018 KAYEX SSTIK4 LOSHN BOILE Q4 ELP PEQ FUSCO DIESL TTORO3,1537964227,1537976280,1537976280,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:20:00,1537880698,1537878000,448,,162,SSTIK4 LOSHN BOILE Q4 ELP PEQ FUSCO DIESL MSCOT4,1537879750,1537891560,1537891560,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B738,03:20:00,1537796315,1537791600,447,,370,FLG351034 CNX BGS DIESL MSCOT4,1537791403,1537803000,1537803000,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
UAL2405,UAL2405,B739,03:18:00,1537710774,1537708620,450,,350,OAK341015 JSICA Q130 ROCCY KD42Q KA36S KA30U KA24W KF18Y KF12A DIESL MSCOT4,1537708528,1537720140,1537720140,,KSFO,KIAH,San Francisco Intl,"San Francisco, CA",Houston Bush Int'ctl,"Houston, TX"
KAL214,KAL214,B744,12:05:00,1538717166,1538908500,407,,0,,0,1538952000,0,,KSFO,RKSI,San Francisco Intl,"San Francisco, CA",Incheon Int'l,Seoul (Incheon)
KAL214,KAL214,B744,11:34:00,1538630799,1538822100,491,,320,GNNRR2 AMAKR BOXER FULMR FASEL 5100N/14000W 5500N/15000W PDN G469 NYMPH R220 NOGAL R220 NANNO R220 NODAN R217 ASTER Y514 SDE R217 GTC Y142 SAMON Y14 DRIPS Y16 SAPRA Y685 GUKDO,0,1538864108,0,,KSFO,RKSI,San Francisco Intl,"San Francisco, CA",Incheon Int'l,Seoul (Incheon)
KAL214,KAL214,B748,11:45:00,1538736842,1538735700,496,,320,GNNRR2 AMAKR BOXER FULMR FASEL 5100N/14000W 5500N/15000W PDN G469 NYMPH R220 NOGAL R220 NODAN R217 GTC L512 TENAS Y437 KAE Y697 KARBU,1538736256,1538778780,1538736256,,KSFO,RKSI,San Francisco Intl,"San Francisco, CA",Incheon Int'l,Seoul (Incheon)
KAL214,KAL214,B748,11:41:00,1538649564,1538649300,494,,360,GNNRR2 AMAKR BOXER FULMR FASEL 5100N/14000W 5500N/15000W PDN G469 SPY G469 NYMPH R220 NODAN R217 ASTER Y514 SDE R217 GTC Y142 SAMON Y14 DRIPS Y16 SAPRA Y685 GUKDO,1538648588,1538690700,1538690700,,KSFO,RKSI,San Francisco Intl,"San Francisco, CA",Incheon Int'l,Seoul (Incheon)
KAL214,KAL214,B748,11:19:00,1538563073,1538562900,497,,320,PYE297016 BOXER B453 MDO J804R TED Q44 HLBLY Q44 OME KUTAL L771 NB N991 LORKI N735 ASBAT T634 MAGIT R213 JMU G212 HRB A588 CHI W107 SANKO A326 DONVO G597 AGAVO Y644 REBIT,1538561974,1538602560,1538602560,,KSFO,RKSI,San Francisco Intl,"San Francisco, CA",Incheon Int'l,Seoul (Incheon)
KAL214,KAL214,B748,11:39:00,1538478271,1538475900,435,,0,PYE285013 BOXER B453 MDO J804R TED Q44 OME KUTAL L771 NB N991 LORKI N735 ASBAT T634 ODEKA T634 MAGIT R213 JMU G212 HRB A588 CHI W107 SANKO A326 DONVO G597 AGAVO Y644 REBIT,1538477248,1538519226,1538519226,,KSFO,RKSI,San Francisco Intl,"San Francisco, CA",Incheon Int'l,Seoul (Incheon)
KAL214,KAL214,B744,11:32:00,1538198751,1538390100,487,,320,AMAKR BOXER FULMR FASEL 5100N/14000W 5500N/15000W PDN G469 PINTT G469 NYMPH R220 NOGAL R220 NODAN R217 GTC L512 TENAS Y437 KAE Y697 KARBU,-1,-1,-1,,KSFO,RKSI,San Francisco Intl,"San Francisco, CA",Incheon Int'l,Seoul (Incheon)
